synthetic_mnist_dataset\digit_0_sample_41.png,0
synthetic_mnist_dataset\digit_0_sample_42.png,0
synthetic_mnist_dataset\digit_0_sample_43.png,0
synthetic_mnist_dataset\digit_0_sample_44.png,0
synthetic_mnist_dataset\digit_0_sample_45.png,0
synthetic_mnist_dataset\digit_0_sample_46.png,0
synthetic_mnist_dataset\digit_0_sample_47.png,0
synthetic_mnist_dataset\digit_0_sample_48.png,0
synthetic_mnist_dataset\digit_0_sample_49.png,0
synthetic_mnist_dataset\digit_0_sample_50.png,0
synthetic_mnist_dataset\digit_0_sample_51.png,0
synthetic_mnist_dataset\digit_0_sample_52.png,0
synthetic_mnist_dataset\digit_0_sample_53.png,0
synthetic_mnist_dataset\digit_0_sample_54.png,0
synthetic_mnist_dataset\digit_0_sample_55.png,0
synthetic_mnist_dataset\digit_0_sample_56.png,0
synthetic_mnist_dataset\digit_0_sample_57.png,0
synthetic_mnist_dataset\digit_0_sample_58.png,0
synthetic_mnist_dataset\digit_0_sample_59.png,0
synthetic_mnist_dataset\digit_0_sample_60.png,0
synthetic_mnist_dataset\digit_0_sample_61.png,0
synthetic_mnist_dataset\digit_0_sample_62.png,0
synthetic_mnist_dataset\digit_0_sample_63.png,0
synthetic_mnist_dataset\digit_0_sample_64.png,0
synthetic_mnist_dataset\digit_0_sample_65.png,0
synthetic_mnist_dataset\digit_0_sample_66.png,0
synthetic_mnist_dataset\digit_0_sample_67.png,0
synthetic_mnist_dataset\digit_0_sample_68.png,0
synthetic_mnist_dataset\digit_0_sample_69.png,0
synthetic_mnist_dataset\digit_0_sample_70.png,0
synthetic_mnist_dataset\digit_0_sample_71.png,0
synthetic_mnist_dataset\digit_0_sample_72.png,0
synthetic_mnist_dataset\digit_0_sample_73.png,0
synthetic_mnist_dataset\digit_0_sample_74.png,0
synthetic_mnist_dataset\digit_0_sample_75.png,0
synthetic_mnist_dataset\digit_0_sample_76.png,0
synthetic_mnist_dataset\digit_0_sample_77.png,0
synthetic_mnist_dataset\digit_0_sample_78.png,0
synthetic_mnist_dataset\digit_0_sample_79.png,0
synthetic_mnist_dataset\digit_0_sample_80.png,0
synthetic_mnist_dataset\digit_0_sample_81.png,0
synthetic_mnist_dataset\digit_0_sample_82.png,0
synthetic_mnist_dataset\digit_0_sample_83.png,0
synthetic_mnist_dataset\digit_0_sample_84.png,0
synthetic_mnist_dataset\digit_0_sample_85.png,0
synthetic_mnist_dataset\digit_0_sample_86.png,0
synthetic_mnist_dataset\digit_0_sample_87.png,0
synthetic_mnist_dataset\digit_0_sample_88.png,0
synthetic_mnist_dataset\digit_0_sample_89.png,0
synthetic_mnist_dataset\digit_0_sample_90.png,0
synthetic_mnist_dataset\digit_0_sample_91.png,0
synthetic_mnist_dataset\digit_0_sample_92.png,0
synthetic_mnist_dataset\digit_0_sample_93.png,0
synthetic_mnist_dataset\digit_0_sample_94.png,0
synthetic_mnist_dataset\digit_0_sample_95.png,0
synthetic_mnist_dataset\digit_0_sample_96.png,0
synthetic_mnist_dataset\digit_0_sample_97.png,0
synthetic_mnist_dataset\digit_0_sample_98.png,0
synthetic_mnist_dataset\digit_0_sample_99.png,0
synthetic_mnist_dataset\digit_0_sample_100.png,0
synthetic_mnist_dataset\digit_0_sample_101.png,0
synthetic_mnist_dataset\digit_0_sample_102.png,0
synthetic_mnist_dataset\digit_0_sample_103.png,0
synthetic_mnist_dataset\digit_0_sample_104.png,0
synthetic_mnist_dataset\digit_0_sample_105.png,0
synthetic_mnist_dataset\digit_0_sample_106.png,0
synthetic_mnist_dataset\digit_0_sample_107.png,0
synthetic_mnist_dataset\digit_0_sample_108.png,0
synthetic_mnist_dataset\digit_0_sample_109.png,0
synthetic_mnist_dataset\digit_0_sample_110.png,0
synthetic_mnist_dataset\digit_0_sample_111.png,0
synthetic_mnist_dataset\digit_0_sample_112.png,0
synthetic_mnist_dataset\digit_0_sample_113.png,0
synthetic_mnist_dataset\digit_0_sample_114.png,0
synthetic_mnist_dataset\digit_0_sample_115.png,0
synthetic_mnist_dataset\digit_0_sample_116.png,0
synthetic_mnist_dataset\digit_0_sample_117.png,0
synthetic_mnist_dataset\digit_0_sample_118.png,0
synthetic_mnist_dataset\digit_0_sample_119.png,0
synthetic_mnist_dataset\digit_0_sample_120.png,0
synthetic_mnist_dataset\digit_0_sample_121.png,0
synthetic_mnist_dataset\digit_0_sample_122.png,0
synthetic_mnist_dataset\digit_0_sample_123.png,0
synthetic_mnist_dataset\digit_0_sample_124.png,0
synthetic_mnist_dataset\digit_0_sample_125.png,0
synthetic_mnist_dataset\digit_0_sample_126.png,0
synthetic_mnist_dataset\digit_0_sample_127.png,0
synthetic_mnist_dataset\digit_0_sample_128.png,0
synthetic_mnist_dataset\digit_0_sample_129.png,0
synthetic_mnist_dataset\digit_0_sample_130.png,0
synthetic_mnist_dataset\digit_0_sample_131.png,0
synthetic_mnist_dataset\digit_0_sample_132.png,0
synthetic_mnist_dataset\digit_0_sample_133.png,0
synthetic_mnist_dataset\digit_0_sample_134.png,0
synthetic_mnist_dataset\digit_0_sample_135.png,0
synthetic_mnist_dataset\digit_0_sample_136.png,0
synthetic_mnist_dataset\digit_0_sample_137.png,0
synthetic_mnist_dataset\digit_0_sample_138.png,0
synthetic_mnist_dataset\digit_0_sample_139.png,0
synthetic_mnist_dataset\digit_0_sample_140.png,0
synthetic_mnist_dataset\digit_0_sample_141.png,0
synthetic_mnist_dataset\digit_0_sample_142.png,0
synthetic_mnist_dataset\digit_0_sample_143.png,0
synthetic_mnist_dataset\digit_0_sample_144.png,0
synthetic_mnist_dataset\digit_0_sample_145.png,0
synthetic_mnist_dataset\digit_0_sample_146.png,0
synthetic_mnist_dataset\digit_0_sample_147.png,0
synthetic_mnist_dataset\digit_0_sample_148.png,0
synthetic_mnist_dataset\digit_0_sample_149.png,0
synthetic_mnist_dataset\digit_0_sample_150.png,0
synthetic_mnist_dataset\digit_0_sample_151.png,0
synthetic_mnist_dataset\digit_0_sample_152.png,0
synthetic_mnist_dataset\digit_0_sample_153.png,0
synthetic_mnist_dataset\digit_0_sample_154.png,0
synthetic_mnist_dataset\digit_0_sample_155.png,0
synthetic_mnist_dataset\digit_0_sample_156.png,0
synthetic_mnist_dataset\digit_0_sample_157.png,0
synthetic_mnist_dataset\digit_0_sample_158.png,0
synthetic_mnist_dataset\digit_0_sample_159.png,0
synthetic_mnist_dataset\digit_0_sample_160.png,0
synthetic_mnist_dataset\digit_0_sample_161.png,0
synthetic_mnist_dataset\digit_0_sample_162.png,0
synthetic_mnist_dataset\digit_0_sample_163.png,0
synthetic_mnist_dataset\digit_0_sample_164.png,0
synthetic_mnist_dataset\digit_0_sample_165.png,0
synthetic_mnist_dataset\digit_0_sample_166.png,0
synthetic_mnist_dataset\digit_0_sample_167.png,0
synthetic_mnist_dataset\digit_0_sample_168.png,0
synthetic_mnist_dataset\digit_0_sample_169.png,0
synthetic_mnist_dataset\digit_0_sample_170.png,0
synthetic_mnist_dataset\digit_0_sample_171.png,0
synthetic_mnist_dataset\digit_0_sample_172.png,0
synthetic_mnist_dataset\digit_0_sample_173.png,0
synthetic_mnist_dataset\digit_0_sample_174.png,0
synthetic_mnist_dataset\digit_0_sample_175.png,0
synthetic_mnist_dataset\digit_0_sample_176.png,0
synthetic_mnist_dataset\digit_0_sample_177.png,0
synthetic_mnist_dataset\digit_0_sample_178.png,0
synthetic_mnist_dataset\digit_0_sample_179.png,0
synthetic_mnist_dataset\digit_0_sample_180.png,0
synthetic_mnist_dataset\digit_0_sample_181.png,0
synthetic_mnist_dataset\digit_0_sample_182.png,0
synthetic_mnist_dataset\digit_0_sample_183.png,0
synthetic_mnist_dataset\digit_0_sample_184.png,0
synthetic_mnist_dataset\digit_0_sample_185.png,0
synthetic_mnist_dataset\digit_0_sample_186.png,0
synthetic_mnist_dataset\digit_0_sample_187.png,0
synthetic_mnist_dataset\digit_0_sample_188.png,0
synthetic_mnist_dataset\digit_0_sample_189.png,0
synthetic_mnist_dataset\digit_0_sample_190.png,0
synthetic_mnist_dataset\digit_0_sample_191.png,0
synthetic_mnist_dataset\digit_0_sample_192.png,0
synthetic_mnist_dataset\digit_0_sample_193.png,0
synthetic_mnist_dataset\digit_0_sample_194.png,0
synthetic_mnist_dataset\digit_0_sample_195.png,0
synthetic_mnist_dataset\digit_0_sample_196.png,0
synthetic_mnist_dataset\digit_0_sample_197.png,0
synthetic_mnist_dataset\digit_0_sample_198.png,0
synthetic_mnist_dataset\digit_0_sample_199.png,0
synthetic_mnist_dataset\digit_0_sample_200.png,0
synthetic_mnist_dataset\digit_0_sample_201.png,0
synthetic_mnist_dataset\digit_0_sample_202.png,0
synthetic_mnist_dataset\digit_0_sample_203.png,0
synthetic_mnist_dataset\digit_0_sample_204.png,0
synthetic_mnist_dataset\digit_0_sample_205.png,0
synthetic_mnist_dataset\digit_0_sample_206.png,0
synthetic_mnist_dataset\digit_0_sample_207.png,0
synthetic_mnist_dataset\digit_0_sample_208.png,0
synthetic_mnist_dataset\digit_0_sample_209.png,0
synthetic_mnist_dataset\digit_0_sample_210.png,0
synthetic_mnist_dataset\digit_0_sample_211.png,0
synthetic_mnist_dataset\digit_0_sample_212.png,0
synthetic_mnist_dataset\digit_0_sample_213.png,0
synthetic_mnist_dataset\digit_0_sample_214.png,0
synthetic_mnist_dataset\digit_0_sample_215.png,0
synthetic_mnist_dataset\digit_0_sample_216.png,0
synthetic_mnist_dataset\digit_0_sample_217.png,0
synthetic_mnist_dataset\digit_0_sample_218.png,0
synthetic_mnist_dataset\digit_0_sample_219.png,0
synthetic_mnist_dataset\digit_0_sample_220.png,0
synthetic_mnist_dataset\digit_0_sample_221.png,0
synthetic_mnist_dataset\digit_0_sample_222.png,0
synthetic_mnist_dataset\digit_0_sample_223.png,0
synthetic_mnist_dataset\digit_0_sample_224.png,0
synthetic_mnist_dataset\digit_0_sample_225.png,0
synthetic_mnist_dataset\digit_0_sample_226.png,0
synthetic_mnist_dataset\digit_0_sample_227.png,0
synthetic_mnist_dataset\digit_0_sample_228.png,0
synthetic_mnist_dataset\digit_0_sample_229.png,0
synthetic_mnist_dataset\digit_0_sample_230.png,0
synthetic_mnist_dataset\digit_0_sample_231.png,0
synthetic_mnist_dataset\digit_0_sample_232.png,0
synthetic_mnist_dataset\digit_0_sample_233.png,0
synthetic_mnist_dataset\digit_0_sample_234.png,0
synthetic_mnist_dataset\digit_0_sample_235.png,0
synthetic_mnist_dataset\digit_0_sample_236.png,0
synthetic_mnist_dataset\digit_0_sample_237.png,0
synthetic_mnist_dataset\digit_0_sample_238.png,0
synthetic_mnist_dataset\digit_0_sample_239.png,0
synthetic_mnist_dataset\digit_0_sample_240.png,0
synthetic_mnist_dataset\digit_0_sample_241.png,0
synthetic_mnist_dataset\digit_0_sample_242.png,0
synthetic_mnist_dataset\digit_0_sample_243.png,0
synthetic_mnist_dataset\digit_0_sample_244.png,0
synthetic_mnist_dataset\digit_0_sample_245.png,0
synthetic_mnist_dataset\digit_0_sample_246.png,0
synthetic_mnist_dataset\digit_0_sample_247.png,0
synthetic_mnist_dataset\digit_0_sample_248.png,0
synthetic_mnist_dataset\digit_0_sample_249.png,0
synthetic_mnist_dataset\digit_0_sample_250.png,0
synthetic_mnist_dataset\digit_0_sample_251.png,0
synthetic_mnist_dataset\digit_0_sample_252.png,0
synthetic_mnist_dataset\digit_0_sample_253.png,0
synthetic_mnist_dataset\digit_0_sample_254.png,0
synthetic_mnist_dataset\digit_0_sample_255.png,0
synthetic_mnist_dataset\digit_0_sample_256.png,0
synthetic_mnist_dataset\digit_0_sample_257.png,0
synthetic_mnist_dataset\digit_0_sample_258.png,0
synthetic_mnist_dataset\digit_0_sample_259.png,0
synthetic_mnist_dataset\digit_0_sample_260.png,0
synthetic_mnist_dataset\digit_0_sample_261.png,0
synthetic_mnist_dataset\digit_0_sample_262.png,0
synthetic_mnist_dataset\digit_0_sample_263.png,0
synthetic_mnist_dataset\digit_0_sample_264.png,0
synthetic_mnist_dataset\digit_0_sample_265.png,0
synthetic_mnist_dataset\digit_0_sample_266.png,0
synthetic_mnist_dataset\digit_0_sample_267.png,0
synthetic_mnist_dataset\digit_0_sample_268.png,0
synthetic_mnist_dataset\digit_0_sample_269.png,0
synthetic_mnist_dataset\digit_0_sample_270.png,0
synthetic_mnist_dataset\digit_0_sample_271.png,0
synthetic_mnist_dataset\digit_0_sample_272.png,0
synthetic_mnist_dataset\digit_0_sample_273.png,0
synthetic_mnist_dataset\digit_0_sample_274.png,0
synthetic_mnist_dataset\digit_0_sample_275.png,0
synthetic_mnist_dataset\digit_0_sample_276.png,0
synthetic_mnist_dataset\digit_0_sample_277.png,0
synthetic_mnist_dataset\digit_0_sample_278.png,0
synthetic_mnist_dataset\digit_0_sample_279.png,0
synthetic_mnist_dataset\digit_0_sample_280.png,0
synthetic_mnist_dataset\digit_0_sample_281.png,0
synthetic_mnist_dataset\digit_0_sample_282.png,0
synthetic_mnist_dataset\digit_0_sample_283.png,0
synthetic_mnist_dataset\digit_0_sample_284.png,0
synthetic_mnist_dataset\digit_0_sample_285.png,0
synthetic_mnist_dataset\digit_0_sample_286.png,0
synthetic_mnist_dataset\digit_0_sample_287.png,0
synthetic_mnist_dataset\digit_0_sample_288.png,0
synthetic_mnist_dataset\digit_0_sample_289.png,0
synthetic_mnist_dataset\digit_0_sample_290.png,0
synthetic_mnist_dataset\digit_0_sample_291.png,0
synthetic_mnist_dataset\digit_0_sample_292.png,0
synthetic_mnist_dataset\digit_0_sample_293.png,0
synthetic_mnist_dataset\digit_0_sample_294.png,0
synthetic_mnist_dataset\digit_0_sample_295.png,0
synthetic_mnist_dataset\digit_0_sample_296.png,0
synthetic_mnist_dataset\digit_0_sample_297.png,0
synthetic_mnist_dataset\digit_0_sample_298.png,0
synthetic_mnist_dataset\digit_0_sample_299.png,0
synthetic_mnist_dataset\digit_0_sample_300.png,0
synthetic_mnist_dataset\digit_0_sample_301.png,0
synthetic_mnist_dataset\digit_0_sample_302.png,0
synthetic_mnist_dataset\digit_0_sample_303.png,0
synthetic_mnist_dataset\digit_0_sample_304.png,0
synthetic_mnist_dataset\digit_0_sample_305.png,0
synthetic_mnist_dataset\digit_0_sample_306.png,0
synthetic_mnist_dataset\digit_0_sample_307.png,0
synthetic_mnist_dataset\digit_0_sample_308.png,0
synthetic_mnist_dataset\digit_0_sample_309.png,0
synthetic_mnist_dataset\digit_0_sample_310.png,0
synthetic_mnist_dataset\digit_0_sample_311.png,0
synthetic_mnist_dataset\digit_0_sample_312.png,0
synthetic_mnist_dataset\digit_0_sample_313.png,0
synthetic_mnist_dataset\digit_0_sample_314.png,0
synthetic_mnist_dataset\digit_0_sample_315.png,0
synthetic_mnist_dataset\digit_0_sample_316.png,0
synthetic_mnist_dataset\digit_0_sample_317.png,0
synthetic_mnist_dataset\digit_0_sample_318.png,0
synthetic_mnist_dataset\digit_0_sample_319.png,0
synthetic_mnist_dataset\digit_0_sample_320.png,0
synthetic_mnist_dataset\digit_0_sample_321.png,0
synthetic_mnist_dataset\digit_0_sample_322.png,0
synthetic_mnist_dataset\digit_0_sample_323.png,0
synthetic_mnist_dataset\digit_0_sample_324.png,0
synthetic_mnist_dataset\digit_0_sample_325.png,0
synthetic_mnist_dataset\digit_0_sample_326.png,0
synthetic_mnist_dataset\digit_0_sample_327.png,0
synthetic_mnist_dataset\digit_0_sample_328.png,0
synthetic_mnist_dataset\digit_0_sample_329.png,0
synthetic_mnist_dataset\digit_0_sample_330.png,0
synthetic_mnist_dataset\digit_0_sample_331.png,0
synthetic_mnist_dataset\digit_0_sample_332.png,0
synthetic_mnist_dataset\digit_0_sample_333.png,0
synthetic_mnist_dataset\digit_0_sample_334.png,0
synthetic_mnist_dataset\digit_0_sample_335.png,0
synthetic_mnist_dataset\digit_0_sample_336.png,0
synthetic_mnist_dataset\digit_0_sample_337.png,0
synthetic_mnist_dataset\digit_0_sample_338.png,0
synthetic_mnist_dataset\digit_0_sample_339.png,0
synthetic_mnist_dataset\digit_0_sample_340.png,0
synthetic_mnist_dataset\digit_0_sample_341.png,0
synthetic_mnist_dataset\digit_0_sample_342.png,0
synthetic_mnist_dataset\digit_0_sample_343.png,0
synthetic_mnist_dataset\digit_0_sample_344.png,0
synthetic_mnist_dataset\digit_0_sample_345.png,0
synthetic_mnist_dataset\digit_0_sample_346.png,0
synthetic_mnist_dataset\digit_0_sample_347.png,0
synthetic_mnist_dataset\digit_0_sample_348.png,0
synthetic_mnist_dataset\digit_0_sample_349.png,0
synthetic_mnist_dataset\digit_0_sample_350.png,0
synthetic_mnist_dataset\digit_0_sample_351.png,0
synthetic_mnist_dataset\digit_0_sample_352.png,0
synthetic_mnist_dataset\digit_0_sample_353.png,0
synthetic_mnist_dataset\digit_0_sample_354.png,0
synthetic_mnist_dataset\digit_0_sample_355.png,0
synthetic_mnist_dataset\digit_0_sample_356.png,0
synthetic_mnist_dataset\digit_0_sample_357.png,0
synthetic_mnist_dataset\digit_0_sample_358.png,0
synthetic_mnist_dataset\digit_0_sample_359.png,0
synthetic_mnist_dataset\digit_0_sample_360.png,0
synthetic_mnist_dataset\digit_0_sample_361.png,0
synthetic_mnist_dataset\digit_0_sample_362.png,0
synthetic_mnist_dataset\digit_0_sample_363.png,0
synthetic_mnist_dataset\digit_0_sample_364.png,0
synthetic_mnist_dataset\digit_0_sample_365.png,0
synthetic_mnist_dataset\digit_0_sample_366.png,0
synthetic_mnist_dataset\digit_0_sample_367.png,0
synthetic_mnist_dataset\digit_0_sample_368.png,0
synthetic_mnist_dataset\digit_0_sample_369.png,0
synthetic_mnist_dataset\digit_0_sample_370.png,0
synthetic_mnist_dataset\digit_0_sample_371.png,0
synthetic_mnist_dataset\digit_0_sample_372.png,0
synthetic_mnist_dataset\digit_0_sample_373.png,0
synthetic_mnist_dataset\digit_0_sample_374.png,0
synthetic_mnist_dataset\digit_0_sample_375.png,0
synthetic_mnist_dataset\digit_0_sample_376.png,0
synthetic_mnist_dataset\digit_0_sample_377.png,0
synthetic_mnist_dataset\digit_0_sample_378.png,0
synthetic_mnist_dataset\digit_0_sample_379.png,0
synthetic_mnist_dataset\digit_0_sample_380.png,0
synthetic_mnist_dataset\digit_0_sample_381.png,0
synthetic_mnist_dataset\digit_0_sample_382.png,0
synthetic_mnist_dataset\digit_0_sample_383.png,0
synthetic_mnist_dataset\digit_0_sample_384.png,0
synthetic_mnist_dataset\digit_0_sample_385.png,0
synthetic_mnist_dataset\digit_0_sample_386.png,0
synthetic_mnist_dataset\digit_0_sample_387.png,0
synthetic_mnist_dataset\digit_0_sample_388.png,0
synthetic_mnist_dataset\digit_0_sample_389.png,0
synthetic_mnist_dataset\digit_0_sample_390.png,0
synthetic_mnist_dataset\digit_0_sample_391.png,0
synthetic_mnist_dataset\digit_0_sample_392.png,0
synthetic_mnist_dataset\digit_0_sample_393.png,0
synthetic_mnist_dataset\digit_0_sample_394.png,0
synthetic_mnist_dataset\digit_0_sample_395.png,0
synthetic_mnist_dataset\digit_0_sample_396.png,0
synthetic_mnist_dataset\digit_0_sample_397.png,0
synthetic_mnist_dataset\digit_0_sample_398.png,0
synthetic_mnist_dataset\digit_0_sample_399.png,0
synthetic_mnist_dataset\digit_0_sample_400.png,0
synthetic_mnist_dataset\digit_0_sample_401.png,0
synthetic_mnist_dataset\digit_0_sample_402.png,0
synthetic_mnist_dataset\digit_0_sample_403.png,0
synthetic_mnist_dataset\digit_0_sample_404.png,0
synthetic_mnist_dataset\digit_0_sample_405.png,0
synthetic_mnist_dataset\digit_0_sample_406.png,0
synthetic_mnist_dataset\digit_0_sample_407.png,0
synthetic_mnist_dataset\digit_0_sample_408.png,0
synthetic_mnist_dataset\digit_0_sample_409.png,0
synthetic_mnist_dataset\digit_0_sample_410.png,0
synthetic_mnist_dataset\digit_0_sample_411.png,0
synthetic_mnist_dataset\digit_0_sample_412.png,0
synthetic_mnist_dataset\digit_0_sample_413.png,0
synthetic_mnist_dataset\digit_0_sample_414.png,0
synthetic_mnist_dataset\digit_0_sample_415.png,0
synthetic_mnist_dataset\digit_0_sample_416.png,0
synthetic_mnist_dataset\digit_0_sample_417.png,0
synthetic_mnist_dataset\digit_0_sample_418.png,0
synthetic_mnist_dataset\digit_0_sample_419.png,0
synthetic_mnist_dataset\digit_0_sample_420.png,0
synthetic_mnist_dataset\digit_0_sample_421.png,0
synthetic_mnist_dataset\digit_0_sample_422.png,0
synthetic_mnist_dataset\digit_0_sample_423.png,0
synthetic_mnist_dataset\digit_0_sample_424.png,0
synthetic_mnist_dataset\digit_0_sample_425.png,0
synthetic_mnist_dataset\digit_0_sample_426.png,0
synthetic_mnist_dataset\digit_0_sample_427.png,0
synthetic_mnist_dataset\digit_0_sample_428.png,0
synthetic_mnist_dataset\digit_0_sample_429.png,0
synthetic_mnist_dataset\digit_0_sample_430.png,0
synthetic_mnist_dataset\digit_0_sample_431.png,0
synthetic_mnist_dataset\digit_0_sample_432.png,0
synthetic_mnist_dataset\digit_0_sample_433.png,0
synthetic_mnist_dataset\digit_0_sample_434.png,0
synthetic_mnist_dataset\digit_0_sample_435.png,0
synthetic_mnist_dataset\digit_0_sample_436.png,0
synthetic_mnist_dataset\digit_0_sample_437.png,0
synthetic_mnist_dataset\digit_0_sample_438.png,0
synthetic_mnist_dataset\digit_0_sample_439.png,0
synthetic_mnist_dataset\digit_0_sample_440.png,0
synthetic_mnist_dataset\digit_0_sample_441.png,0
synthetic_mnist_dataset\digit_0_sample_442.png,0
synthetic_mnist_dataset\digit_0_sample_443.png,0
synthetic_mnist_dataset\digit_0_sample_444.png,0
synthetic_mnist_dataset\digit_0_sample_445.png,0
synthetic_mnist_dataset\digit_0_sample_446.png,0
synthetic_mnist_dataset\digit_0_sample_447.png,0
synthetic_mnist_dataset\digit_0_sample_448.png,0
synthetic_mnist_dataset\digit_0_sample_449.png,0
synthetic_mnist_dataset\digit_0_sample_450.png,0
synthetic_mnist_dataset\digit_0_sample_451.png,0
synthetic_mnist_dataset\digit_0_sample_452.png,0
synthetic_mnist_dataset\digit_0_sample_453.png,0
synthetic_mnist_dataset\digit_0_sample_454.png,0
synthetic_mnist_dataset\digit_0_sample_455.png,0
synthetic_mnist_dataset\digit_0_sample_456.png,0
synthetic_mnist_dataset\digit_0_sample_457.png,0
synthetic_mnist_dataset\digit_0_sample_458.png,0
synthetic_mnist_dataset\digit_0_sample_459.png,0
synthetic_mnist_dataset\digit_0_sample_460.png,0
synthetic_mnist_dataset\digit_0_sample_461.png,0
synthetic_mnist_dataset\digit_0_sample_462.png,0
synthetic_mnist_dataset\digit_0_sample_463.png,0
synthetic_mnist_dataset\digit_0_sample_464.png,0
synthetic_mnist_dataset\digit_0_sample_465.png,0
synthetic_mnist_dataset\digit_0_sample_466.png,0
synthetic_mnist_dataset\digit_0_sample_467.png,0
synthetic_mnist_dataset\digit_0_sample_468.png,0
synthetic_mnist_dataset\digit_0_sample_469.png,0
synthetic_mnist_dataset\digit_0_sample_470.png,0
synthetic_mnist_dataset\digit_0_sample_471.png,0
synthetic_mnist_dataset\digit_0_sample_472.png,0
synthetic_mnist_dataset\digit_0_sample_473.png,0
synthetic_mnist_dataset\digit_0_sample_474.png,0
synthetic_mnist_dataset\digit_0_sample_475.png,0
synthetic_mnist_dataset\digit_0_sample_476.png,0
synthetic_mnist_dataset\digit_0_sample_477.png,0
synthetic_mnist_dataset\digit_0_sample_478.png,0
synthetic_mnist_dataset\digit_0_sample_479.png,0
synthetic_mnist_dataset\digit_0_sample_480.png,0
synthetic_mnist_dataset\digit_0_sample_481.png,0
synthetic_mnist_dataset\digit_0_sample_482.png,0
synthetic_mnist_dataset\digit_0_sample_483.png,0
synthetic_mnist_dataset\digit_0_sample_484.png,0
synthetic_mnist_dataset\digit_0_sample_485.png,0
synthetic_mnist_dataset\digit_0_sample_486.png,0
synthetic_mnist_dataset\digit_0_sample_487.png,0
synthetic_mnist_dataset\digit_0_sample_488.png,0
synthetic_mnist_dataset\digit_0_sample_489.png,0
synthetic_mnist_dataset\digit_0_sample_490.png,0
synthetic_mnist_dataset\digit_0_sample_491.png,0
synthetic_mnist_dataset\digit_0_sample_492.png,0
synthetic_mnist_dataset\digit_0_sample_493.png,0
synthetic_mnist_dataset\digit_0_sample_494.png,0
synthetic_mnist_dataset\digit_0_sample_495.png,0
synthetic_mnist_dataset\digit_0_sample_496.png,0
synthetic_mnist_dataset\digit_0_sample_497.png,0
synthetic_mnist_dataset\digit_0_sample_498.png,0
synthetic_mnist_dataset\digit_0_sample_499.png,0
synthetic_mnist_dataset\digit_0_sample_500.png,0
synthetic_mnist_dataset\digit_0_sample_501.png,0
synthetic_mnist_dataset\digit_0_sample_502.png,0
synthetic_mnist_dataset\digit_0_sample_503.png,0
synthetic_mnist_dataset\digit_0_sample_504.png,0
synthetic_mnist_dataset\digit_0_sample_505.png,0
synthetic_mnist_dataset\digit_0_sample_506.png,0
synthetic_mnist_dataset\digit_0_sample_507.png,0
synthetic_mnist_dataset\digit_0_sample_508.png,0
synthetic_mnist_dataset\digit_0_sample_509.png,0
synthetic_mnist_dataset\digit_0_sample_510.png,0
synthetic_mnist_dataset\digit_0_sample_511.png,0
synthetic_mnist_dataset\digit_0_sample_512.png,0
synthetic_mnist_dataset\digit_0_sample_513.png,0
synthetic_mnist_dataset\digit_0_sample_514.png,0
synthetic_mnist_dataset\digit_0_sample_515.png,0
synthetic_mnist_dataset\digit_0_sample_516.png,0
synthetic_mnist_dataset\digit_0_sample_517.png,0
